relative_path,original_filename,source_folder,resolved_title,resolved_artist,resolved_album,duration_seconds,file_hash,file_size,action,reason,duplicate_status,duplicate_group,representative,representative_reason,bitrate,sample_rate,has_cover,metadata_status
15 ZÉ RICO/Tô com Ela.mp3,Tô com Ela.mp3,15 ZÉ RICO,Tô com Ela,Milionário e José Rico,Sentimental Demais,204,4c68f2120e837317d597b975bd5f5da01067f385980c612d82a25d7ae582a1b4,4878685,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Tô com Ela.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,GOOD
15 ZÉ RICO/Tô de Olho.mp3,Tô de Olho.mp3,15 ZÉ RICO,Tô de Olho,Milionário e José Rico,Sentimental Demais,193,98f3a10f7d836ff78f125f8ff2ac600132d56b9c532f0227e527c46df04da61f,4623928,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Tô de Olho.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,GOOD
15 ZÉ RICO/Tributo aos Amigos.mp3,Tributo aos Amigos.mp3,15 ZÉ RICO,Tributo aos Amigos,Milionário e José Rico,Sentimental Demais,268,16e4f2fedc2009df31f59984dce3d746e86a86aa33351faf11fe583529b44cf6,6418055,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Tributo aos Amigos.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,GOOD
15 ZÉ RICO/tristeza.mp3,tristeza.mp3,15 ZÉ RICO,tristeza,15 ZÉ RICO,,205,d6d1a0ffb65894a35f38c46d74ffc9d1a4edac05124b061a33f93c981f30289d,3288083,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/tristeza.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,INFERRED
15 ZÉ RICO/Um Beijo e Um Adeus.mp3,Um Beijo e Um Adeus.mp3,15 ZÉ RICO,Um Beijo e Um Adeus,Milionário e José Rico,Sentimental Demais,198,c7d786b2afdc3efc9304a2159e9b2e865ca79ecc5396b51305a0017c8861cbd3,4737245,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Um Beijo e Um Adeus.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,GOOD
15 ZÉ RICO/Vinte anos.mp3,Vinte anos.mp3,15 ZÉ RICO,Vinte anos,15 ZÉ RICO,,161,e5d480429b58432ef9e3efca9e35bbc0295d9fae7dc4bcd642b9455dcf38f309,2579124,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Vinte anos.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,INFERRED
15 ZÉ RICO/Volta Pra Casa.mp3,Volta Pra Casa.mp3,15 ZÉ RICO,Volta pra casa,Milionário & José Rico - O Dono do mundo,title,230,ab4b90dae939240d80219ddd34c88ba68780487d4380fc3d7e13b3a2f0ba89a8,3684352,IMPORT,preserved,UNIQUE,,15 ZÉ RICO/Volta Pra Casa.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 Bruno e Marrone - Exatamente agora 2021/01 - Último beijo (Part. Wesley Safadão).mp3,01 - Último beijo (Part. Wesley Safadão).mp3,16 Bruno e Marrone - Exatamente agora 2021,Último beijo (Part. Wesley Safadão),16 Bruno e Marrone,Exatamente agora 2021,181,0233d1639bffc45a820457eba8e94a707f2d60e2a664ad076636ec2a0cbb77da,907200,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/01 - Último beijo (Part. Wesley Safadão).mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/01 Bruno e Marrone - Exatamente agora.mp3,01 Bruno e Marrone - Exatamente agora.mp3,16 Bruno e Marrone - Exatamente agora 2021,Exatamente agora,Bruno e Marrone,Exatamente agora 2021,197,330111d8d53c62917e772acfa2d8e74cfa0812e3cd086eac95e4bfabadb84f3e,983160,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/01 Bruno e Marrone - Exatamente agora.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/02 - Desbloqueia.mp3,02 - Desbloqueia.mp3,16 Bruno e Marrone - Exatamente agora 2021,Desbloqueia,16 Bruno e Marrone,Exatamente agora 2021,189,36a2d5aa1fb45801e8b43cfbd1242179935d6b4fde0f7cbfcd2f10f5da2c9af9,944820,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/02 - Desbloqueia.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/02 Bruno e Marrone - Não recomendo.mp3,02 Bruno e Marrone - Não recomendo.mp3,16 Bruno e Marrone - Exatamente agora 2021,Não recomendo,Bruno e Marrone,Exatamente agora 2021,166,ee8b169dad78fcae3e797e18681e74fc7adbdd32d80edde8aa6bbb5c028480d7,829260,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/02 Bruno e Marrone - Não recomendo.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/03 - Coração de Isca.mp3,03 - Coração de Isca.mp3,16 Bruno e Marrone - Exatamente agora 2021,Coração de Isca,16 Bruno e Marrone,Exatamente agora 2021,148,9dc7ce152eacbe62c5091dd3223e861d8a4ea71164403edad996977b4004b15c,737820,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/03 - Coração de Isca.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/04 - Propriedade.mp3,04 - Propriedade.mp3,16 Bruno e Marrone - Exatamente agora 2021,Propriedade,16 Bruno e Marrone,Exatamente agora 2021,183,665475679faf3fb26533dbfe907ff205edc8d62214f69d47a3888dba23ef6857,917100,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/04 - Propriedade.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/05 - Deu Aula.mp3,05 - Deu Aula.mp3,16 Bruno e Marrone - Exatamente agora 2021,Deu Aula,16 Bruno e Marrone,Exatamente agora 2021,170,c0fab29ebd5a9af89be510a48593f119edefb1bc8ef267178d626551d36d4f14,848160,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/05 - Deu Aula.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/05 Bruno e Marrone - Essa sem coração.mp3,05 Bruno e Marrone - Essa sem coração.mp3,16 Bruno e Marrone - Exatamente agora 2021,Essa sem coração,Bruno e Marrone,Exatamente agora 2021,165,8052f3834bfb2a15c48863c68607e5ce0387d22e93783dc27d8b35c1281c54e0,825660,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/05 Bruno e Marrone - Essa sem coração.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/06 - Professor.mp3,06 - Professor.mp3,16 Bruno e Marrone - Exatamente agora 2021,Professor,16 Bruno e Marrone,Exatamente agora 2021,156,f82723d7438d8fef9d0fc00ed84ecfa041348b6fbc9b6d41dd1f44e6499d3256,778500,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/06 - Professor.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/07 - Facas feat. Diego & Victor Hugo.mp3,07 - Facas feat. Diego & Victor Hugo.mp3,16 Bruno e Marrone - Exatamente agora 2021,Facas feat. Diego & Victor Hugo,16 Bruno e Marrone,Exatamente agora 2021,196,c564cc0d921e397efc9302817ab3e8dd9d48f56156a180a0f61865f39d1b5707,982620,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/07 - Facas feat. Diego & Victor Hugo.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/08 - Surto De Amor feat. Jorge & Mateus.mp3,08 - Surto De Amor feat. Jorge & Mateus.mp3,16 Bruno e Marrone - Exatamente agora 2021,Surto De Amor feat. Jorge & Mateus,16 Bruno e Marrone,Exatamente agora 2021,157,81f098bbed84431875a50e66fdc84f0b9360ccfd734df5e439007f5d403de827,786780,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/08 - Surto De Amor feat. Jorge & Mateus.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/08 Bruno e Marrone - Mandarim.mp3,08 Bruno e Marrone - Mandarim.mp3,16 Bruno e Marrone - Exatamente agora 2021,Mandarim,Bruno e Marrone,Exatamente agora 2021,139,3204566684239c7f43b94568e6d746d16b069a691a3c36fe6a3068ae967f5080,695520,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/08 Bruno e Marrone - Mandarim.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/09 - Enganando A Despedida.mp3,09 - Enganando A Despedida.mp3,16 Bruno e Marrone - Exatamente agora 2021,Enganando A Despedida,16 Bruno e Marrone,Exatamente agora 2021,167,1a45792e07e3f7f979c14eca26a3114204b95f866bae0ccc5c0d0624b9b2958e,835740,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/09 - Enganando A Despedida.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/10 - Sua Melhor Versão.mp3,10 - Sua Melhor Versão.mp3,16 Bruno e Marrone - Exatamente agora 2021,Sua Melhor Versão,16 Bruno e Marrone,Exatamente agora 2021,176,9cb8d88551f91e148b4092ab6a813e97fd0f0d4ff4292e0151172157a4f3690c,881820,SKIP_LIKELY,likely_duplicate,LIKELY_DUPLICATE,71,Sertanejao/Bruno e Marrone - Ensaio/06 Sua melhor versão.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; cover presente; bitrate 200 kbps; sample rate 48000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/10 Bruno e Marrone - Sem querer.mp3,10 Bruno e Marrone - Sem querer.mp3,16 Bruno e Marrone - Exatamente agora 2021,Sem querer,Bruno e Marrone,Exatamente agora 2021,199,22dd78c19369e03542efbfe274cf872c6fd9a75e15afebef41709369f62ee470,993420,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/10 Bruno e Marrone - Sem querer.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/11 Bruno e Marrone - Tortura.mp3,11 Bruno e Marrone - Tortura.mp3,16 Bruno e Marrone - Exatamente agora 2021,Tortura,Bruno e Marrone,Exatamente agora 2021,197,4845dcf903b137082c16969f73d54b3b489f9e4e693d5303ac62157de3eb0120,982800,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/11 Bruno e Marrone - Tortura.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/12 Bruno e Marrone - Socorro.mp3,12 Bruno e Marrone - Socorro.mp3,16 Bruno e Marrone - Exatamente agora 2021,Socorro,Bruno e Marrone,Exatamente agora 2021,191,3efb163f8ca66c71fa1c0a5e57b8b1b4ca27493d216ee0f63477ff9ba3b0a829,953640,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/12 Bruno e Marrone - Socorro.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/13 Bruno e Marrone - Fim de festa.mp3,13 Bruno e Marrone - Fim de festa.mp3,16 Bruno e Marrone - Exatamente agora 2021,Fim de festa,Bruno e Marrone,Exatamente agora 2021,171,0840d182d424590704458e15c69990d991ed44c3953892146de29763bae02036,854280,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/13 Bruno e Marrone - Fim de festa.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/14 Bruno e Marrone - Fala de mim pra ele.mp3,14 Bruno e Marrone - Fala de mim pra ele.mp3,16 Bruno e Marrone - Exatamente agora 2021,Fala de mim pra ele,Bruno e Marrone,Exatamente agora 2021,176,896e8d301640d1b10c7b4dbcbb67779a773c87ffceac8d2d12e2b9501efbf741,882360,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/14 Bruno e Marrone - Fala de mim pra ele.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/15 Bruno e Marrone - Dedin pra cima.mp3,15 Bruno e Marrone - Dedin pra cima.mp3,16 Bruno e Marrone - Exatamente agora 2021,Dedin pra cima,Bruno e Marrone,Exatamente agora 2021,144,35f5c89145a92f18c6db5e02ae735db8323780bac3e692a311e56350cff4da8c,720540,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/15 Bruno e Marrone - Dedin pra cima.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 Bruno e Marrone - Exatamente agora 2021/16 Bruno e Marrone - Meia hora.mp3,16 Bruno e Marrone - Meia hora.mp3,16 Bruno e Marrone - Exatamente agora 2021,Meia hora,Bruno e Marrone,Exatamente agora 2021,173,6815adc04c7248dd6704963efb65e61e7fcf600908c83f4360be774d38f11ed7,863280,IMPORT,preserved,UNIQUE,,16 Bruno e Marrone - Exatamente agora 2021/16 Bruno e Marrone - Meia hora.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
16 TEODORO&SAMPAIO/01 - Mulher Chorona.mp3,01 - Mulher Chorona.mp3,16 TEODORO&SAMPAIO,Mulher Chorona,Teodoro e Sampaio,Mulher Chorona - Cd1,182,e325450f299d98196cbabe68ee415e8baa3e1bd3cf4d20b3156556e7f33b4a2e,4368384,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/01 - Mulher Chorona.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,INFERRED
16 TEODORO&SAMPAIO/02. Humilha.mp3,02. Humilha.mp3,16 TEODORO&SAMPAIO,02. Humilha,Teodoro_Sampaio,Teodoro_Sampaio 08,206,fab3bcf21ec6a48c481e41767d2900cdb3bdffae43e7ad1bde33b9a4aa6bf440,3319100,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/02. Humilha.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,true,GOOD
16 TEODORO&SAMPAIO/03 - Pinga na Véia.mp3,03 - Pinga na Véia.mp3,16 TEODORO&SAMPAIO,Pinga na Véia,Teodoro e Sampaio,Mulher Chorona - Cd1,171,63d6f0278a29c856a572f0e43abd8017e0aff0c394c671fb14ce680607d8bf46,4100096,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/03 - Pinga na Véia.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,INFERRED
16 TEODORO&SAMPAIO/03. do iapoque ao Chuí.mp3,03. do iapoque ao Chuí.mp3,16 TEODORO&SAMPAIO,Lo liapoque ao Chuí,Teodoro e Sampaio,Viola em noite de luar,231,1022c32fbbef8c451783c929127d7f65ac3a4312300f0b6c8cff00f505687054,3703420,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/03. do iapoque ao Chuí.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/03. Teodoro e Sampaio.mp3,03. Teodoro e Sampaio.mp3,16 TEODORO&SAMPAIO,Teodoro e Sampaio,Quem Tem ... Tem Medo,O Bailao de Teodoro e Sampaio,134,95e2fa285e961158072f414a75c882441a65701e27c13d0e4572d28454d7cf43,2137739,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/03. Teodoro e Sampaio.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/04. Água no leite.mp3,04. Água no leite.mp3,16 TEODORO&SAMPAIO,Água no leite,Teodoro e Sampaio,Viola em noite de luar,196,27862f6833430e09b3ea3895d249f02fc7130768fff7829620f0babfbbcc38a3,3142099,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/04. Água no leite.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/06. Viola em noite de lua.mp3,06. Viola em noite de lua.mp3,16 TEODORO&SAMPAIO,Viola em noite de lua,Teodoro e Sampaio,Viola em noite de luar,186,7d145cdb291eab5bb523ec617b5e7a4b0a4fe7ae130aa9d487008e36d36271f0,2982442,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/06. Viola em noite de lua.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/10 - De Parede E Meia.mp3,10 - De Parede E Meia.mp3,16 TEODORO&SAMPAIO,De Parede E Meia,Teodoro e Sampaio,Box Nossa História - CD 2,163,dafeba8a40a69a4271e58d7b8fad25b6b4cb9b81a07f0f67aad4ae3aa48e6ed4,2603720,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/10 - De Parede E Meia.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,INFERRED
16 TEODORO&SAMPAIO/10. Pensando em voce.mp3,10. Pensando em voce.mp3,16 TEODORO&SAMPAIO,10. Pensando em voce,Teodoro_Sampaio,Teodoro_Sampaio 08,170,8679a4cfedadd5a686773f12152657d7e5303333e7c87c73ac25c501a7daacf2,2735295,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/10. Pensando em voce.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,true,GOOD
16 TEODORO&SAMPAIO/13. Minha parte eu quero em pinga.mp3,13. Minha parte eu quero em pinga.mp3,16 TEODORO&SAMPAIO,13. Minha parte eu quero em pinga,Teodoro_Sampaio,Teodoro_Sampaio 08,161,ea5bc0525fe5f934deadac48dcce85442ec1d63fafa92aae4e5bc0c2f8c47ecf,2591559,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/13. Minha parte eu quero em pinga.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,true,GOOD
16 TEODORO&SAMPAIO/16. Teodoro e Sampaio.mp3,16. Teodoro e Sampaio.mp3,16 TEODORO&SAMPAIO,Teodoro e Sampaio,Mulher Chorona,O Bailao de Teodoro e Sampaio,184,d37984d8eadf2580862103e7328ca31af6d2c0334f666e7499ed01be8f639568,2944394,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/16. Teodoro e Sampaio.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/CONTA PRA ELA.mp3,CONTA PRA ELA.mp3,16 TEODORO&SAMPAIO,Conta Pra Ela,Teodoro & Sampaio,As 14 Mais,139,d2a3fcea97bee0b74b2cf7f0dd12078c1ddf11667e255adf4dda2fe447fc9573,3342889,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/CONTA PRA ELA.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,false,GOOD
16 TEODORO&SAMPAIO/roela do eno.mp3,roela do eno.mp3,16 TEODORO&SAMPAIO,Teodoro e Sampaio,Roela do Eno,O Bailao de Teodoro e Sampaio,185,36d884767c4a07ce38795b5eae69e8a2e70042f4d14810cd956383d74a4f2077,2965302,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/roela do eno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
16 TEODORO&SAMPAIO/Teodoro & Sampaio - Escuta Coracao.mp3,Teodoro & Sampaio - Escuta Coracao.mp3,16 TEODORO&SAMPAIO,Escuta Coracao,Teodoro & Sampaio,Vou Beber de Novo,146,ba21a51a56918f8b29ec74af8961972f1435ed339e96ec7bbea47aaafbabaa1c,2341116,IMPORT,preserved,UNIQUE,,16 TEODORO&SAMPAIO/Teodoro & Sampaio - Escuta Coracao.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
17 Jads & Jadson - No Estúdio/01 - Vai Brincando.mp3,01 - Vai Brincando.mp3,17 Jads & Jadson - No Estúdio,Vai Brincando,17 Jads & Jadson,No Estúdio,188,fb763321c25c108ad83de198cb3bd581fefda4a57207b8f8ca3322457c747e53,940680,IMPORT,preserved,UNIQUE,,17 Jads & Jadson - No Estúdio/01 - Vai Brincando.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
17 Jads & Jadson - No Estúdio/02 - Doutora.mp3,02 - Doutora.mp3,17 Jads & Jadson - No Estúdio,Doutora,17 Jads & Jadson,No Estúdio,209,7effe9f7160eaa271e4083a8d22c5b6f23bd0631fa02b46230359f7d35961365,1043460,IMPORT,preserved,UNIQUE,,17 Jads & Jadson - No Estúdio/02 - Doutora.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
17 Jads & Jadson - No Estúdio/03 - Grudei No Pescoço.mp3,03 - Grudei No Pescoço.mp3,17 Jads & Jadson - No Estúdio,Grudei No Pescoço,17 Jads & Jadson,No Estúdio,163,59ef6a8ffe245e1e18fce195f032776d7c8c49a676fbb1af8ae0bfed1a81bd08,816120,IMPORT,preserved,UNIQUE,,17 Jads & Jadson - No Estúdio/03 - Grudei No Pescoço.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
17 Jads & Jadson - No Estúdio/04 - Antifrágil.mp3,04 - Antifrágil.mp3,17 Jads & Jadson - No Estúdio,Antifrágil,17 Jads & Jadson,No Estúdio,181,c4799bc1245983c26fecf18e6fccc1facf52a239d18377ef7c84dd654bde7f3b,905400,IMPORT,preserved,UNIQUE,,17 Jads & Jadson - No Estúdio/04 - Antifrágil.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
17 Jads & Jadson - No Estúdio/05 - Linda Flor.mp3,05 - Linda Flor.mp3,17 Jads & Jadson - No Estúdio,Linda Flor,17 Jads & Jadson,No Estúdio,171,6d203db9cbc41c0df804b6a6136733bffdf2356914617bab6ba81d6eed9cf4e9,853920,IMPORT,preserved,UNIQUE,,17 Jads & Jadson - No Estúdio/05 - Linda Flor.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
