relative_path,original_filename,source_folder,resolved_title,resolved_artist,resolved_album,duration_seconds,file_hash,file_size,action,reason,duplicate_status,duplicate_group,representative,representative_reason,bitrate,sample_rate,has_cover,metadata_status
"Sunnify/03 - Eduardo Costa e Leonardo/Pedaço de Minha Vida - Ao Vivo - Leonardo, Eduardo Costa.mp3","Pedaço de Minha Vida - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Pedaço de Minha Vida - Ao Vivo,"Leonardo, Eduardo Costa",,173,a1645092e5998315b7b95baa443d3dfd3422022e5858daf4f50c3f4e21290e5a,4219022,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Pedaço de Minha Vida - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Princesa - Ao Vivo - Leonardo, Eduardo Costa.mp3","Princesa - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Princesa - Ao Vivo,"Leonardo, Eduardo Costa",,227,753f4ff1508bc94b1f4374583848b64d165ea721be8a7321dce9f3f2749618fc,5505905,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Princesa - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Quem Será Seu Outro Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3","Quem Será Seu Outro Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Quem Será Seu Outro Amor? - Ao Vivo,"Leonardo, Eduardo Costa",,227,99a9d2f7125ada4a6f8af5a3fa6c0076be56dd2e0aa0be0fc742c78246100b56,5518492,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Quem Será Seu Outro Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/São Tantas Coisas - Ao Vivo - Leonardo, Eduardo Costa.mp3","São Tantas Coisas - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,São Tantas Coisas - Ao Vivo,"Leonardo, Eduardo Costa",,176,f87b5afb9bbf0a86df4bd8d514e53d6197ab133a16d6ca6965021b547a239e58,4293070,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/São Tantas Coisas - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Seu Amor Ainda é Tudo - Ao Vivo - Leonardo, Eduardo Costa.mp3","Seu Amor Ainda é Tudo - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Seu Amor Ainda é Tudo - Ao Vivo,"Leonardo, Eduardo Costa",,247,db1c776e655b05690e4b3f6129976ebbc313a012cd7524b0b5ae1b401061a28e,5989784,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Seu Amor Ainda é Tudo - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Sonhei Com Você - Ao Vivo - Leonardo, Eduardo Costa.mp3","Sonhei Com Você - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Sonhei Com Você - Ao Vivo,"Leonardo, Eduardo Costa",,238,1d0a39408b3f42e657c0f9065498958737ba0bfb08c378273ec912bc01bf6cbe,5787698,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Sonhei Com Você - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Tranque a Porta e Me Beija - Ao Vivo - Leonardo, Eduardo Costa.mp3","Tranque a Porta e Me Beija - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Tranque a Porta e Me Beija - Ao Vivo,"Leonardo, Eduardo Costa",,178,9d14c8a4c0cb134db3c4d9f361389befdc86ddd3f90e93b2d1f461c2379eb6c1,4342665,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Tranque a Porta e Me Beija - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Último Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3","Último Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Último Adeus - Ao Vivo,"Leonardo, Eduardo Costa",,227,9f395df54929dbeae39668d63c75321f4b47d3ac783782d15bfdf64815da07f9,5525996,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Último Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Um Degrau na Escada - Ao Vivo - Leonardo, Eduardo Costa.mp3","Um Degrau na Escada - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Um Degrau na Escada - Ao Vivo,"Leonardo, Eduardo Costa",,214,1597e0bc1837e5d329a7cfe7a29d154228a079017cbe73594b31f20066b29bac,5202812,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Um Degrau na Escada - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Uma Vez por Mês - Ao Vivo - Leonardo, Eduardo Costa.mp3","Uma Vez por Mês - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Uma Vez por Mês - Ao Vivo,"Leonardo, Eduardo Costa",,179,38f10bb3a3ca4158e5fd09503a120eb6b53ac977c4f45eae088d21964ac26009,4347664,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Uma Vez por Mês - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Vá Com Deus - Ao Vivo - Leonardo, Eduardo Costa.mp3","Vá Com Deus - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Vá Com Deus - Ao Vivo,"Leonardo, Eduardo Costa",,244,b8b64b9d2e39b439ca71f2a381168e26cc2284a844586d3e7d9e35cd61d88f33,5921592,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Vá Com Deus - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/03 - Eduardo Costa e Leonardo/Vestido de Seda - Ao Vivo - Leonardo, Eduardo Costa.mp3","Vestido de Seda - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sunnify/03 - Eduardo Costa e Leonardo,Vestido de Seda - Ao Vivo,"Leonardo, Eduardo Costa",,149,2b8245a09beb3a5148b5218701caa28a2ccaac4e5c8bf703764e289f02ffaf10,3632633,IMPORT,preserved,UNIQUE,,"Sunnify/03 - Eduardo Costa e Leonardo/Vestido de Seda - Ao Vivo - Leonardo, Eduardo Costa.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/A Viola e a Pescaria - Goiano, Paranaense.mp3","A Viola e a Pescaria - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,A Viola e a Pescaria,"Goiano, Paranaense",,196,e60e37d5b1e92171afce38f5de869e96af73526f87d696141b7f8d9a519e3761,4740419,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/A Viola e a Pescaria - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/A Viola e a Saudade - Goiano, Paranaense.mp3","A Viola e a Saudade - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,A Viola e a Saudade,"Goiano, Paranaense",,200,5e4f949435485e75efd2792cfe0935abee9051a8052e2be9a632ce87e333efc6,4844419,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/A Viola e a Saudade - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Amor Amigo - Goiano, Paranaense.mp3","Amor Amigo - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Amor Amigo,"Goiano, Paranaense",,185,ee9a7433c8eb16dbc3e1696531e6e1f1c97aadef83baeea2dc10e1541fe36173,4491083,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Amor Amigo - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Casa de Capim - Goiano & Paranaense.mp3,Casa de Capim - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Casa de Capim,Goiano & Paranaense,,172,07054ba6f9dd2b69c7b8c73364f9781c064d20605c45f1c46fb4e4939079838f,4182996,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Casa de Capim - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Colar de Paixões - Goiano, Paranaense.mp3","Colar de Paixões - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Colar de Paixões,"Goiano, Paranaense",,250,b7a8a9ecc9449a5429effd88bb36d9dfee941f5b1287ef9d3417635cb55425a9,6045578,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Colar de Paixões - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Doutor no Sertão - Goiano, Paranaense.mp3","Doutor no Sertão - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Doutor no Sertão,"Goiano, Paranaense",,225,008e0b3d7338be8fa491bb53fa20dcb19e57d40cfa959398713989a08775d635,5447063,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Doutor no Sertão - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Duas Pedras que se Rolam - Goiano, Paranaense.mp3","Duas Pedras que se Rolam - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Duas Pedras que se Rolam,"Goiano, Paranaense",,202,655a7a222937613b1fa6585861437357526b50514f703114309046e254463965,4887905,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Duas Pedras que se Rolam - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Grito de Liberdade - Goiano, Paranaense.mp3","Grito de Liberdade - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Grito de Liberdade,"Goiano, Paranaense",,168,54560f272c0f3a7c08fa23159314626d7de1bfeacf4ed4c6b23324908642a542,4071255,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Grito de Liberdade - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Homem do Milênio - Goiano & Paranaense.mp3,Homem do Milênio - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Homem do Milênio,Goiano & Paranaense,,195,953f75117a5139a625f7e13054821afbf1f43a32b785a73006d57367a4239617,4724592,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Homem do Milênio - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Ingrata Maria - Goiano & Paranaense.mp3,Ingrata Maria - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Ingrata Maria,Goiano & Paranaense,,225,80edaaec51a60a5eb54e9c970ff9b417a5ec8be0e53f5e2e95330d770fa0b74c,5448169,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Ingrata Maria - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Isso já Virou Saudade - Goiano, Paranaense.mp3","Isso já Virou Saudade - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Isso já Virou Saudade,"Goiano, Paranaense",,247,187bd86a49f9bf9bb3d463a66fcb8e77720c0acf034a5cdd365f698a3a2c7ff3,5971709,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Isso já Virou Saudade - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Lições de Vida - Goiano & Paranaense.mp3,Lições de Vida - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Lições de Vida,Goiano & Paranaense,,254,9c1be6fdea8d2ab0b42c3fd66adc69ab3beb3945a0c51ddaddc16fc3ff194f78,6174045,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Lições de Vida - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Mantendo a Tradição - Goiano & Paranaense.mp3,Mantendo a Tradição - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Mantendo a Tradição,Goiano & Paranaense,,207,98010e8b5f51e51b768d7255afeed2537334c72ad40f7e5c0abe72c97141069e,5026458,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Mantendo a Tradição - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Marcas de um Amor - Goiano, Paranaense.mp3","Marcas de um Amor - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Marcas de um Amor,"Goiano, Paranaense",,178,12dffabcaa324d20b900c2992db5f13be49f753451e6278b09ce26e62ae0c366,4315378,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Marcas de um Amor - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Meu Recanto, Meu Paraíso - Goiano & Paranaense.mp3","Meu Recanto, Meu Paraíso - Goiano & Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,"Meu Recanto, Meu Paraíso",Goiano & Paranaense,,255,4b1bc1b6421b2f3a8e91c6bb1c0b5746cdd975b6cbdc76bbdbc70b3813262bff,6172401,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Meu Recanto, Meu Paraíso - Goiano & Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Minha Vida, Minha Luz - Goiano & Paranaense.mp3","Minha Vida, Minha Luz - Goiano & Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,"Minha Vida, Minha Luz",Goiano & Paranaense,,195,2c8b09fe3ec3b455d47ad1b144e416328948a465d97eb37b6bfedd6553fe6020,4730877,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Minha Vida, Minha Luz - Goiano & Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Nas Mãos do Criador - Dennis Rogers, Ferreirinha e Joari.mp3","Nas Mãos do Criador - Dennis Rogers, Ferreirinha e Joari.mp3",Sunnify/04 - Goiano e Paranaense,Nas Mãos do Criador,"Dennis Rogers, Ferreirinha e Joari",,132,b064e027f3f76222ceb2929b9515bc9f333ae5e6ff3f6a83c1a395fffafe0165,3220721,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Nas Mãos do Criador - Dennis Rogers, Ferreirinha e Joari.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/O Caipira Lavrador - Goiano, Paranaense.mp3","O Caipira Lavrador - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,O Caipira Lavrador,"Goiano, Paranaense",,155,82740d511db73752d2a85022bf36bffd010a1cfe968551edd412712afcadd0cf,3763750,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/O Caipira Lavrador - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/O Doutor e o Caipira - Goiano, Paranaense.mp3","O Doutor e o Caipira - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,O Doutor e o Caipira,"Goiano, Paranaense",,220,6a2ce880b4e7c736793ebb800adf9ffd3b163f49b904ec80668f7c566223f9ab,5320744,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/O Doutor e o Caipira - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/O Peso da Solidão - Goiano, Paranaense.mp3","O Peso da Solidão - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,O Peso da Solidão,"Goiano, Paranaense",,214,4549e8e2dc716b91840bcd82961df684b291ec587669b4d0277c7b3e95ae0560,5177201,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/O Peso da Solidão - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/O Vaqueiro - Goiano & Paranaense.mp3,O Vaqueiro - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,O Vaqueiro,Goiano & Paranaense,,227,0fb283f9a66e653e2332813c777979e142579987c27db37781d78306f2fe501d,5518857,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/O Vaqueiro - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Por Amor a Gente Chora - Goiano, Paranaense.mp3","Por Amor a Gente Chora - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Por Amor a Gente Chora,"Goiano, Paranaense",,203,f72b8181bd40b7e7b5e3cbf5e00fffa1f03e199289c2944c21f7f727aa4f67e8,4914889,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Por Amor a Gente Chora - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Renascer - Goiano, Paranaense.mp3","Renascer - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Renascer,"Goiano, Paranaense",,176,931096b08f741028eb78e16f20de0a6bcd4b17ba689fd9134a98d21a890599d7,4272059,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Renascer - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Terceira Perna - Goiano, Paranaense.mp3","Terceira Perna - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Terceira Perna,"Goiano, Paranaense",,129,9ab3b9f8bd3db62117569793b9937e4056e46ce13428d6f22bfb1777b1a497f4,3133840,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Terceira Perna - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Vale de Lágrimas - Goiano, Paranaense.mp3","Vale de Lágrimas - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Vale de Lágrimas,"Goiano, Paranaense",,280,ebeac8cefaec8fbf31fff24c29c762d773e222c3ebddab86746baa55f973802a,6766790,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Vale de Lágrimas - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/04 - Goiano e Paranaense/Viola Boneca Criança Sapeca - Goiano & Paranaense.mp3,Viola Boneca Criança Sapeca - Goiano & Paranaense.mp3,Sunnify/04 - Goiano e Paranaense,Viola Boneca Criança Sapeca,Goiano & Paranaense,,179,76a59d67c82369c2ff0bcb2dee3d951d6080ab3e4adf9056c62dfdd7f6c1111b,4353722,IMPORT,preserved,UNIQUE,,Sunnify/04 - Goiano e Paranaense/Viola Boneca Criança Sapeca - Goiano & Paranaense.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Viola Cultura - Goiano, Paranaense.mp3","Viola Cultura - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Viola Cultura,"Goiano, Paranaense",,161,7e1bdfaed1b9d799bcf446d7c27959ab8dc8973f8fcc1d53af5af96b70abef55,3903861,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Viola Cultura - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/04 - Goiano e Paranaense/Voltei Porque te Amo - Goiano, Paranaense.mp3","Voltei Porque te Amo - Goiano, Paranaense.mp3",Sunnify/04 - Goiano e Paranaense,Voltei Porque te Amo,"Goiano, Paranaense",,205,593b5b42d6ccd3a4d627397c9a84132928a73b3354f3058760a92e4a2797660f,4968682,IMPORT,preserved,UNIQUE,,"Sunnify/04 - Goiano e Paranaense/Voltei Porque te Amo - Goiano, Paranaense.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/05 - Luan Santana/2050 - Luan Santana.mp3,2050 - Luan Santana.mp3,Sunnify/05 - Luan Santana,Luan Santana,Luan Santana,,240,82bf9e2c4039d254eeadf6215645335dff1b024a6f3ff73b5d08bdc29bbf7c2e,5805345,IMPORT,preserved,UNIQUE,,Sunnify/05 - Luan Santana/2050 - Luan Santana.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,INFERRED
Sunnify/05 - Luan Santana/A - Ao Vivo - Luan Santana.mp3,A - Ao Vivo - Luan Santana.mp3,Sunnify/05 - Luan Santana,A - Ao Vivo,Luan Santana,,193,0fcb6c3d34a5f69ca8f2983617a16a3f0f98f5806bb204daa416a61d0923bf29,4680841,IMPORT,preserved,UNIQUE,,Sunnify/05 - Luan Santana/A - Ao Vivo - Luan Santana.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
